name,ticker,date,price,shares,market_cap
에스티아이,039440,2017-12-01,20533,15507047.0,318406196051.0
에스티아이,039440,2017-12-04,20767,15507047.0,322034845049.0
에스티아이,039440,2017-12-05,20300,15507047.0,314793054100.0
에스티아이,039440,2017-12-06,20813,15507047.0,322748169211.0
에스티아이,039440,2017-12-07,21607,15507047.0,335060764529.0
에스티아이,039440,2017-12-08,21047,15507047.0,326376818209.0
에스티아이,039440,2017-12-11,22820,15507047.0,353870812540.0
에스티아이,039440,2017-12-12,23893,15507047.0,370509873971.0
에스티아이,039440,2017-12-13,24640,15507047.0,382093638080.0
에스티아이,039440,2017-12-14,25340,15507047.0,392948570980.0
에스티아이,039440,2017-12-15,24827,15507047.0,384993455869.0
에스티아이,039440,2017-12-18,24967,15507047.0,387164442449.0
에스티아이,039440,2017-12-19,24967,15507047.0,387164442449.0
에스티아이,039440,2017-12-20,24733,15507047.0,383535793451.0
에스티아이,039440,2017-12-21,24033,15507047.0,372680860551.0
에스티아이,039440,2017-12-22,25107,15507047.0,389335429029.0
에스티아이,039440,2017-12-26,24313,15507047.0,377022833711.0
에스티아이,039440,2017-12-27,25620,15507047.0,397290544140.0
에스티아이,039440,2017-12-28,26880,15507047.0,416829423360.0
에스티아이,039440,2018-01-02,26600,15507047.0,412487450200.0
에스티아이,039440,2018-01-03,27347,15507047.0,424071214309.0
에스티아이,039440,2018-01-04,27207,15507047.0,421900227729.0
에스티아이,039440,2018-01-05,27020,15507047.0,419000409940.0
에스티아이,039440,2018-01-08,26553,15507047.0,411758618991.0
에스티아이,039440,2018-01-09,27113,15507047.0,420442565311.0
에스티아이,039440,2018-01-10,27533,15507047.0,426955525051.0
에스티아이,039440,2018-01-11,29120,15507047.0,451565208640.0
에스티아이,039440,2018-01-12,27253,15507047.0,422613551891.0
에스티아이,039440,2018-01-15,25760,15507047.0,399461530720.0
에스티아이,039440,2018-01-16,26740,15507047.0,414658436780.0
에스티아이,039440,2018-01-17,26087,15507047.0,404532335089.0
에스티아이,039440,2018-01-18,26180,15507047.0,405974490460.0
에스티아이,039440,2018-01-19,26133,15507047.0,405245659251.0
에스티아이,039440,2018-01-22,25620,15507047.0,397290544140.0
에스티아이,039440,2018-01-23,25060,15507047.0,388606597820.0
에스티아이,039440,2018-01-24,25480,15507047.0,395119557560.0
에스티아이,039440,2018-01-25,24453,15507047.0,379193820291.0
에스티아이,039440,2018-01-26,24733,15507047.0,383535793451.0
에스티아이,039440,2018-01-29,24500,15507047.0,379922651500.0
에스티아이,039440,2018-01-30,25480,15507047.0,395119557560.0
에스티아이,039440,2018-01-31,26367,15507047.0,408874308249.0
에스티아이,039440,2018-02-01,26973,15507047.0,418271578731.0
에스티아이,039440,2018-02-02,30800,15507047.0,477617047600.0
에스티아이,039440,2018-02-05,29050,15507047.0,450479715350.0
에스티아이,039440,2018-02-06,30900,15507047.0,479167752300.0
에스티아이,039440,2018-02-07,27050,15507047.0,419465621350.0
에스티아이,039440,2018-02-08,28350,15507047.0,439624782450.0
에스티아이,039440,2018-02-09,27450,15507047.0,425668440150.0
에스티아이,039440,2018-02-12,27450,15507047.0,425668440150.0
에스티아이,039440,2018-02-13,27550,15507047.0,427219144850.0
에스티아이,039440,2018-02-14,28700,15507047.0,445052248900.0
에스티아이,039440,2018-02-19,28950,15507047.0,448929010650.0
에스티아이,039440,2018-02-20,28350,15507047.0,439624782450.0
에스티아이,039440,2018-02-21,28350,15507047.0,439624782450.0
에스티아이,039440,2018-02-22,27200,15507047.0,421791678400.0
에스티아이,039440,2018-02-23,26950,15507047.0,417914916650.0
에스티아이,039440,2018-02-26,26250,15507047.0,407059983750.0
에스티아이,039440,2018-02-27,25950,15507047.0,402407869650.0
에스티아이,039440,2018-02-28,24850,15507047.0,385350117950.0
에스티아이,039440,2018-03-02,24850,15507047.0,385350117950.0
에스티아이,039440,2018-03-05,23650,15507047.0,366741661550.0
에스티아이,039440,2018-03-06,24950,15507047.0,386900822650.0
에스티아이,039440,2018-03-07,24600,15507047.0,381473356200.0
에스티아이,039440,2018-03-08,24700,15507047.0,383024060900.0
에스티아이,039440,2018-03-09,25000,15507047.0,387676175000.0
에스티아이,039440,2018-03-12,26400,15507047.0,409386040800.0
에스티아이,039440,2018-03-13,26850,15507047.0,416364211950.0
에스티아이,039440,2018-03-14,26000,15507047.0,403183222000.0
에스티아이,039440,2018-03-15,25100,15507047.0,389226879700.0
에스티아이,039440,2018-03-16,25600,15507047.0,396980403200.0
에스티아이,039440,2018-03-19,25000,15507047.0,387676175000.0
에스티아이,039440,2018-03-20,24950,15507047.0,386900822650.0
에스티아이,039440,2018-03-21,24000,15507047.0,372169128000.0
에스티아이,039440,2018-03-22,24200,15507047.0,375270537400.0
에스티아이,039440,2018-03-23,22800,15507047.0,353560671600.0
에스티아이,039440,2018-03-26,22100,15507047.0,342705738700.0
에스티아이,039440,2018-03-27,23450,15507047.0,363640252150.0
에스티아이,039440,2018-03-28,23050,15507047.0,357437433350.0
에스티아이,039440,2018-03-29,22600,15507047.0,350459262200.0
에스티아이,039440,2018-03-30,21900,15507047.0,339604329300.0
에스티아이,039440,2018-04-02,21200,15507047.0,328749396400.0
에스티아이,039440,2018-04-03,20900,15507047.0,324097282300.0
에스티아이,039440,2018-04-04,20750,15507047.0,321771225250.0
에스티아이,039440,2018-04-05,21600,15507047.0,334952215200.0
에스티아이,039440,2018-04-06,20950,15507047.0,324872634650.0
에스티아이,039440,2018-04-09,20900,15507047.0,324097282300.0
에스티아이,039440,2018-04-10,21150,15507047.0,327974044050.0
에스티아이,039440,2018-04-11,22900,15507047.0,355111376300.0
에스티아이,039440,2018-04-12,23050,15507047.0,357437433350.0
에스티아이,039440,2018-04-13,22200,15507047.0,344256443400.0
에스티아이,039440,2018-04-16,21750,15507047.0,337278272250.0
에스티아이,039440,2018-04-17,21350,15507047.0,331075453450.0
에스티아이,039440,2018-04-18,21450,15507047.0,332626158150.0
에스티아이,039440,2018-04-19,21300,15507047.0,330300101100.0
에스티아이,039440,2018-04-20,22000,15507047.0,341155034000.0
에스티아이,039440,2018-04-23,21250,15507047.0,329524748750.0
에스티아이,039440,2018-04-24,20150,15507047.0,312466997050.0
에스티아이,039440,2018-04-25,20400,15507047.0,316343758800.0
에스티아이,039440,2018-04-26,20300,15507047.0,314793054100.0
에스티아이,039440,2018-04-27,19750,15507047.0,306264178250.0
에스티아이,039440,2018-04-30,18500,15507047.0,286880369500.0
에스티아이,039440,2018-05-02,18200,15507047.0,282228255400.0
에스티아이,039440,2018-05-03,17600,15507047.0,272924027200.0
에스티아이,039440,2018-05-04,17950,15507047.0,278351493650.0
에스티아이,039440,2018-05-08,16600,15507047.0,257416980200.0
에스티아이,039440,2018-05-09,16750,15507047.0,259743037250.0
에스티아이,039440,2018-05-10,17100,15507047.0,265170503700.0
에스티아이,039440,2018-05-11,17550,15507047.0,272148674850.0
에스티아이,039440,2018-05-14,17400,15507047.0,269822617800.0
에스티아이,039440,2018-05-15,18000,15507047.0,279126846000.0
에스티아이,039440,2018-05-16,17650,15507047.0,273699379550.0
에스티아이,039440,2018-05-17,17300,15507047.0,268271913100.0
에스티아이,039440,2018-05-18,17950,15507047.0,278351493650.0
에스티아이,039440,2018-05-21,17450,15507047.0,270597970150.0
에스티아이,039440,2018-05-23,19050,15507047.0,295409245350.0
에스티아이,039440,2018-05-24,18800,15507047.0,291532483600.0
에스티아이,039440,2018-05-25,19150,15507047.0,296959950050.0
에스티아이,039440,2018-05-28,19150,15507047.0,296959950050.0
에스티아이,039440,2018-05-29,18400,15507047.0,285329664800.0
에스티아이,039440,2018-05-30,18000,15507047.0,279126846000.0
에스티아이,039440,2018-05-31,18000,15507047.0,279126846000.0
에스티아이,039440,2018-06-01,17650,15507047.0,273699379550.0
에스티아이,039440,2018-06-04,17800,15507047.0,276025436600.0
에스티아이,039440,2018-06-05,18400,15507047.0,285329664800.0
에스티아이,039440,2018-06-07,18450,15507047.0,286105017150.0
에스티아이,039440,2018-06-08,18750,15507047.0,290757131250.0
에스티아이,039440,2018-06-11,19400,15507047.0,300836711800.0
에스티아이,039440,2018-06-12,17600,15507047.0,272924027200.0
에스티아이,039440,2018-06-14,16950,15507047.0,262844446650.0
에스티아이,039440,2018-06-15,16700,15507047.0,258967684900.0
에스티아이,039440,2018-06-18,15200,15507047.0,235707114400.0
에스티아이,039440,2018-06-19,14900,15507047.0,231055000300.0
에스티아이,039440,2018-06-20,15200,15507047.0,235707114400.0
에스티아이,039440,2018-06-21,14400,15507047.0,223301476800.0
에스티아이,039440,2018-06-22,15100,15507047.0,234156409700.0
에스티아이,039440,2018-06-25,15200,15507047.0,235707114400.0
에스티아이,039440,2018-06-26,15250,15507047.0,236482466750.0
에스티아이,039440,2018-06-27,15100,15507047.0,234156409700.0
에스티아이,039440,2018-06-28,14800,15507047.0,229504295600.0
에스티아이,039440,2018-06-29,14750,15507047.0,228728943250.0
에스티아이,039440,2018-07-02,14800,15507047.0,229504295600.0
에스티아이,039440,2018-07-03,15100,15507047.0,234156409700.0
에스티아이,039440,2018-07-04,15500,15507047.0,240359228500.0
에스티아이,039440,2018-07-05,15450,15507047.0,239583876150.0
에스티아이,039440,2018-07-06,16450,15507047.0,255090923150.0
에스티아이,039440,2018-07-09,16550,15507047.0,256641627850.0
에스티아이,039440,2018-07-10,17150,15507047.0,265945856050.0
에스티아이,039440,2018-07-11,16850,15507047.0,261293741950.0
에스티아이,039440,2018-07-12,17250,15507047.0,267496560750.0
에스티아이,039440,2018-07-13,17300,15507047.0,268271913100.0
에스티아이,039440,2018-07-16,17500,15507047.0,271373322500.0
에스티아이,039440,2018-07-17,17350,15507047.0,269047265450.0
에스티아이,039440,2018-07-18,18000,15507047.0,279126846000.0
에스티아이,039440,2018-07-19,17500,15507047.0,271373322500.0
에스티아이,039440,2018-07-20,17500,15507047.0,271373322500.0
에스티아이,039440,2018-07-23,16650,15507047.0,258192332550.0
에스티아이,039440,2018-07-24,17000,15507047.0,263619799000.0
에스티아이,039440,2018-07-25,16700,15507047.0,258967684900.0
에스티아이,039440,2018-07-26,16350,15507047.0,253540218450.0
에스티아이,039440,2018-07-27,17850,15507047.0,276800788950.0
에스티아이,039440,2018-07-30,17950,15507047.0,278351493650.0
에스티아이,039440,2018-07-31,17750,15507047.0,275250084250.0
에스티아이,039440,2018-08-01,17650,15507047.0,273699379550.0
에스티아이,039440,2018-08-02,17000,15507047.0,263619799000.0
에스티아이,039440,2018-08-03,17050,15507047.0,264395151350.0
에스티아이,039440,2018-08-06,16750,15507047.0,259743037250.0
에스티아이,039440,2018-08-07,17050,15507047.0,264395151350.0
에스티아이,039440,2018-08-08,16500,15507047.0,255866275500.0
에스티아이,039440,2018-08-09,16550,15507047.0,256641627850.0
에스티아이,039440,2018-08-10,15850,15507047.0,245786694950.0
에스티아이,039440,2018-08-13,14400,15507047.0,223301476800.0
에스티아이,039440,2018-08-14,14150,15507047.0,219424715050.0
에스티아이,039440,2018-08-16,12950,15507047.0,200816258650.0
에스티아이,039440,2018-08-17,12600,15507047.0,195388792200.0
에스티아이,039440,2018-08-20,12400,15507047.0,192287382800.0
에스티아이,039440,2018-08-21,12700,15507047.0,196939496900.0
에스티아이,039440,2018-08-22,12700,15507047.0,196939496900.0
에스티아이,039440,2018-08-23,12500,15507047.0,193838087500.0
에스티아이,039440,2018-08-24,12650,15507047.0,196164144550.0
에스티아이,039440,2018-08-27,12850,15507047.0,199265553950.0
에스티아이,039440,2018-08-28,12750,15507047.0,197714849250.0
에스티아이,039440,2018-08-29,12700,15507047.0,196939496900.0
에스티아이,039440,2018-08-30,12600,15507047.0,195388792200.0
에스티아이,039440,2018-08-31,12650,15507047.0,196164144550.0
에스티아이,039440,2018-09-03,12900,15507047.0,200040906300.0
에스티아이,039440,2018-09-04,12900,15507047.0,200040906300.0
에스티아이,039440,2018-09-05,13750,15507047.0,213221896250.0
에스티아이,039440,2018-09-06,13800,15507047.0,213997248600.0
에스티아이,039440,2018-09-07,13950,15507047.0,216323305650.0
에스티아이,039440,2018-09-10,13600,15507047.0,210895839200.0
에스티아이,039440,2018-09-11,13250,15507047.0,205468372750.0
에스티아이,039440,2018-09-12,13000,15507047.0,201591611000.0
에스티아이,039440,2018-09-13,13000,15507047.0,201591611000.0
에스티아이,039440,2018-09-14,13250,15507047.0,205468372750.0
에스티아이,039440,2018-09-17,12650,15507047.0,196164144550.0
에스티아이,039440,2018-09-18,12550,15507047.0,194613439850.0
에스티아이,039440,2018-09-19,12350,15507047.0,191512030450.0
에스티아이,039440,2018-09-20,12300,15507047.0,190736678100.0
에스티아이,039440,2018-09-21,12450,15507047.0,193062735150.0
에스티아이,039440,2018-09-27,12350,15507047.0,191512030450.0
에스티아이,039440,2018-09-28,12300,15507047.0,190736678100.0
에스티아이,039440,2018-10-01,12350,15507047.0,191512030450.0
에스티아이,039440,2018-10-02,11800,15507047.0,182983154600.0
에스티아이,039440,2018-10-04,12350,15507047.0,191512030450.0
에스티아이,039440,2018-10-05,11400,15507047.0,176780335800.0
에스티아이,039440,2018-10-08,11150,15507047.0,172903574050.0
에스티아이,039440,2018-10-10,10400,15507047.0,161273288800.0
에스티아이,039440,2018-10-11,9050,15507047.0,140338775350.0
에스티아이,039440,2018-10-12,9270,15507047.0,143750325690.0
에스티아이,039440,2018-10-15,9310,15507047.0,144370607570.0
에스티아이,039440,2018-10-16,9760,15507047.0,151348778720.0
에스티아이,039440,2018-10-17,10250,15507047.0,158947231750.0
에스티아이,039440,2018-10-18,10000,15507047.0,155070470000.0
에스티아이,039440,2018-10-19,9700,15507047.0,150418355900.0
에스티아이,039440,2018-10-22,10300,15507047.0,159722584100.0
에스티아이,039440,2018-10-23,9850,15507047.0,152744412950.0
에스티아이,039440,2018-10-24,9470,15507047.0,146851735090.0
에스티아이,039440,2018-10-25,9190,15507047.0,142509761930.0
에스티아이,039440,2018-10-26,8740,15507047.0,135531590780.0
에스티아이,039440,2018-10-29,8300,15507047.0,128708490100.0
에스티아이,039440,2018-10-30,8620,15507047.0,133670745140.0
에스티아이,039440,2018-10-31,9160,15507047.0,142044550520.0
에스티아이,039440,2018-11-01,9350,15507047.0,144990889450.0
에스티아이,039440,2018-11-02,9970,15507047.0,154605258590.0
에스티아이,039440,2018-11-05,9890,15507047.0,153364694830.0
에스티아이,039440,2018-11-06,10100,15507047.0,156621174700.0
에스티아이,039440,2018-11-07,9700,15507047.0,150418355900.0
에스티아이,039440,2018-11-08,9740,15507047.0,151038637780.0
에스티아이,039440,2018-11-09,9730,15507047.0,150883567310.0
에스티아이,039440,2018-11-12,10100,15507047.0,156621174700.0
에스티아이,039440,2018-11-13,9780,15507047.0,151658919660.0
에스티아이,039440,2018-11-14,9780,15507047.0,151658919660.0
에스티아이,039440,2018-11-15,10200,15507047.0,158171879400.0
에스티아이,039440,2018-11-16,9950,15507047.0,154295117650.0
에스티아이,039440,2018-11-19,9930,15507047.0,153984976710.0
에스티아이,039440,2018-11-20,9600,15507047.0,148867651200.0
에스티아이,039440,2018-11-21,9500,15507047.0,147316946500.0
에스티아이,039440,2018-11-22,9590,15507047.0,148712580730.0
에스티아이,039440,2018-11-23,9400,15507047.0,145766241800.0
에스티아이,039440,2018-11-26,9400,15507047.0,145766241800.0
에스티아이,039440,2018-11-27,10250,15507047.0,158947231750.0
에스티아이,039440,2018-11-28,10400,15507047.0,161273288800.0
에스티아이,039440,2018-11-29,10050,15507047.0,155845822350.0
에스티아이,039440,2018-11-30,11100,15507047.0,172128221700.0
에스티아이,039440,2018-12-03,11050,15507047.0,171352869350.0
에스티아이,039440,2018-12-04,10950,15507047.0,169802164650.0
에스티아이,039440,2018-12-05,11100,15507047.0,172128221700.0
에스티아이,039440,2018-12-06,10500,15507047.0,162823993500.0
에스티아이,039440,2018-12-07,10750,15507047.0,166700755250.0
에스티아이,039440,2018-12-10,9510,15507047.0,147472016970.0
에스티아이,039440,2018-12-11,9510,15507047.0,147472016970.0
에스티아이,039440,2018-12-12,9790,15507047.0,151813990130.0
에스티아이,039440,2018-12-13,10050,15507047.0,155845822350.0
에스티아이,039440,2018-12-14,9860,15507047.0,152899483420.0
에스티아이,039440,2018-12-17,9470,15507047.0,146851735090.0
에스티아이,039440,2018-12-18,9150,15507047.0,141889480050.0
에스티아이,039440,2018-12-19,9130,15507047.0,141579339110.0
에스티아이,039440,2018-12-20,9000,15507047.0,139563423000.0
에스티아이,039440,2018-12-21,9100,15507047.0,141114127700.0
에스티아이,039440,2018-12-24,8950,15507047.0,138788070650.0
에스티아이,039440,2018-12-26,8710,15507047.0,135066379370.0
에스티아이,039440,2018-12-27,8750,15507047.0,135686661250.0
에스티아이,039440,2018-12-28,9160,15507047.0,142044550520.0
에스티아이,039440,2019-01-02,9010,15507047.0,139718493470.0
에스티아이,039440,2019-01-03,8620,15507047.0,133670745140.0
에스티아이,039440,2019-01-04,8250,15507047.0,127933137750.0
에스티아이,039440,2019-01-07,8310,15507047.0,128863560570.0
에스티아이,039440,2019-01-08,8420,15507047.0,130569335740.0
에스티아이,039440,2019-01-09,9020,15507047.0,139873563940.0
에스티아이,039440,2019-01-10,9050,15507047.0,140338775350.0
에스티아이,039440,2019-01-11,9050,15507047.0,140338775350.0
에스티아이,039440,2019-01-14,8810,15507047.0,136617084070.0
에스티아이,039440,2019-01-15,9290,15507047.0,144060466630.0
에스티아이,039440,2019-01-16,9290,15507047.0,144060466630.0
에스티아이,039440,2019-01-17,9220,15507047.0,142974973340.0
에스티아이,039440,2019-01-18,9400,15507047.0,145766241800.0
에스티아이,039440,2019-01-21,9670,15507047.0,149953144490.0
에스티아이,039440,2019-01-22,9580,15507047.0,148557510260.0
에스티아이,039440,2019-01-23,9580,15507047.0,148557510260.0
에스티아이,039440,2019-01-24,9800,15507047.0,151969060600.0
에스티아이,039440,2019-01-25,10800,15507047.0,167476107600.0
에스티아이,039440,2019-01-28,10900,15507047.0,169026812300.0
에스티아이,039440,2019-01-29,10750,15507047.0,166700755250.0
에스티아이,039440,2019-01-30,11600,15507047.0,179881745200.0
에스티아이,039440,2019-01-31,11650,15507047.0,180657097550.0
에스티아이,039440,2019-02-01,11850,15507047.0,183758506950.0
에스티아이,039440,2019-02-07,12150,15507047.0,188410621050.0
에스티아이,039440,2019-02-08,11900,15507047.0,184533859300.0
에스티아이,039440,2019-02-11,11500,15507047.0,178331040500.0
에스티아이,039440,2019-02-12,11750,15507047.0,182207802250.0
에스티아이,039440,2019-02-13,13400,15507047.0,207794429800.0
에스티아이,039440,2019-02-14,13850,15507047.0,214772600950.0
에스티아이,039440,2019-02-15,12700,15507047.0,196939496900.0
에스티아이,039440,2019-02-18,12800,15507047.0,198490201600.0
에스티아이,039440,2019-02-19,12500,15507047.0,193838087500.0
에스티아이,039440,2019-02-20,12650,15507047.0,196164144550.0
에스티아이,039440,2019-02-21,12100,15507047.0,187635268700.0
에스티아이,039440,2019-02-22,12150,15507047.0,188410621050.0
에스티아이,039440,2019-02-25,12350,15507047.0,191512030450.0
에스티아이,039440,2019-02-26,11800,15507047.0,182983154600.0
에스티아이,039440,2019-02-27,11700,15507047.0,181432449900.0
에스티아이,039440,2019-02-28,10850,15507047.0,168251459950.0
에스티아이,039440,2019-03-04,11150,15507047.0,172903574050.0
에스티아이,039440,2019-03-05,10800,15507047.0,167476107600.0
에스티아이,039440,2019-03-06,10900,15507047.0,169026812300.0
에스티아이,039440,2019-03-07,10650,15507047.0,165150050550.0
에스티아이,039440,2019-03-08,10600,15507047.0,164374698200.0
에스티아이,039440,2019-03-11,10700,15507047.0,165925402900.0
에스티아이,039440,2019-03-12,11100,15507047.0,172128221700.0
에스티아이,039440,2019-03-13,11400,15507047.0,176780335800.0
에스티아이,039440,2019-03-14,12000,15507047.0,186084564000.0
에스티아이,039440,2019-03-15,11550,15507047.0,179106392850.0
에스티아이,039440,2019-03-18,11700,15507047.0,181432449900.0
에스티아이,039440,2019-03-19,11300,15507047.0,175229631100.0
에스티아이,039440,2019-03-20,11600,15507047.0,179881745200.0
에스티아이,039440,2019-03-21,11800,15507047.0,182983154600.0
에스티아이,039440,2019-03-22,11900,15507047.0,184533859300.0
에스티아이,039440,2019-03-25,11050,15507047.0,171352869350.0
에스티아이,039440,2019-03-26,11150,15507047.0,172903574050.0
에스티아이,039440,2019-03-27,11400,15507047.0,176780335800.0
에스티아이,039440,2019-03-28,10950,15507047.0,169802164650.0
에스티아이,039440,2019-03-29,11150,15507047.0,172903574050.0
에스티아이,039440,2019-04-01,11400,15507047.0,176780335800.0
에스티아이,039440,2019-04-02,11550,15507047.0,179106392850.0
에스티아이,039440,2019-04-03,12250,15507047.0,189961325750.0
에스티아이,039440,2019-04-04,12500,15507047.0,193838087500.0
에스티아이,039440,2019-04-05,13050,15507047.0,202366963350.0
에스티아이,039440,2019-04-08,12700,15507047.0,196939496900.0
에스티아이,039440,2019-04-09,13350,15507047.0,207019077450.0
에스티아이,039440,2019-04-10,13750,15507047.0,213221896250.0
에스티아이,039440,2019-04-11,13500,15507047.0,209345134500.0
에스티아이,039440,2019-04-12,13950,15507047.0,216323305650.0
에스티아이,039440,2019-04-15,13600,15507047.0,210895839200.0
에스티아이,039440,2019-04-16,13600,15507047.0,210895839200.0
에스티아이,039440,2019-04-17,13800,15507047.0,213997248600.0
에스티아이,039440,2019-04-18,13850,15507047.0,214772600950.0
에스티아이,039440,2019-04-19,13750,15507047.0,213221896250.0
에스티아이,039440,2019-04-22,13200,15507047.0,204693020400.0
에스티아이,039440,2019-04-23,13750,15507047.0,213221896250.0
에스티아이,039440,2019-04-24,13850,15507047.0,214772600950.0
에스티아이,039440,2019-04-25,14800,15507047.0,229504295600.0
에스티아이,039440,2019-04-26,14500,15507047.0,224852181500.0
에스티아이,039440,2019-04-29,15050,15507047.0,233381057350.0
에스티아이,039440,2019-04-30,15350,15507047.0,238033171450.0
에스티아이,039440,2019-05-02,15000,15507047.0,232605705000.0
에스티아이,039440,2019-05-03,14200,15507047.0,220200067400.0
에스티아이,039440,2019-05-07,13850,15507047.0,214772600950.0
에스티아이,039440,2019-05-08,13250,15507047.0,205468372750.0
에스티아이,039440,2019-05-09,12900,15507047.0,200040906300.0
에스티아이,039440,2019-05-10,13500,15507047.0,209345134500.0
에스티아이,039440,2019-05-13,13150,15507047.0,203917668050.0
에스티아이,039440,2019-05-14,13200,15507047.0,204693020400.0
에스티아이,039440,2019-05-15,14550,15507047.0,225627533850.0
에스티아이,039440,2019-05-16,14550,15507047.0,225627533850.0
에스티아이,039440,2019-05-17,14800,15507047.0,229504295600.0
에스티아이,039440,2019-05-20,14100,15507047.0,218649362700.0
에스티아이,039440,2019-05-21,13600,15507047.0,210895839200.0
에스티아이,039440,2019-05-22,12800,15507047.0,198490201600.0
에스티아이,039440,2019-05-23,12050,15507047.0,186859916350.0
에스티아이,039440,2019-05-24,11750,15507047.0,182207802250.0
에스티아이,039440,2019-05-27,11750,15507047.0,182207802250.0
에스티아이,039440,2019-05-28,12900,15507047.0,200040906300.0
에스티아이,039440,2019-05-29,13850,15507047.0,214772600950.0
에스티아이,039440,2019-05-30,14500,15507047.0,224852181500.0
에스티아이,039440,2019-05-31,14450,15507047.0,224076829150.0
에스티아이,039440,2019-06-03,15250,15507047.0,236482466750.0
에스티아이,039440,2019-06-04,15800,15507047.0,245011342600.0
에스티아이,039440,2019-06-05,16750,15507047.0,259743037250.0
에스티아이,039440,2019-06-07,16750,15507047.0,259743037250.0
에스티아이,039440,2019-06-10,16650,15507047.0,258192332550.0
에스티아이,039440,2019-06-11,16500,15507047.0,255866275500.0
에스티아이,039440,2019-06-12,15450,15507047.0,239583876150.0
에스티아이,039440,2019-06-13,15400,15507047.0,238808523800.0
에스티아이,039440,2019-06-14,14900,15507047.0,231055000300.0
에스티아이,039440,2019-06-17,15450,15507047.0,239583876150.0
에스티아이,039440,2019-06-18,15150,15507047.0,234931762050.0
에스티아이,039440,2019-06-19,14800,15507047.0,229504295600.0
에스티아이,039440,2019-06-20,15000,15507047.0,232605705000.0
에스티아이,039440,2019-06-21,15400,15507047.0,238808523800.0
에스티아이,039440,2019-06-24,15000,15507047.0,232605705000.0
에스티아이,039440,2019-06-25,14050,15507047.0,217874010350.0
에스티아이,039440,2019-06-26,13850,15507047.0,214772600950.0
에스티아이,039440,2019-06-27,14450,15507047.0,224076829150.0
에스티아이,039440,2019-06-28,13850,15507047.0,214772600950.0
에스티아이,039440,2019-07-01,13500,15507047.0,209345134500.0
에스티아이,039440,2019-07-02,14000,15507047.0,217098658000.0
에스티아이,039440,2019-07-03,13450,15507047.0,208569782150.0
에스티아이,039440,2019-07-04,13850,15507047.0,214772600950.0
에스티아이,039440,2019-07-05,14750,15507047.0,228728943250.0
에스티아이,039440,2019-07-08,12700,15507047.0,196939496900.0
에스티아이,039440,2019-07-09,12050,15507047.0,186859916350.0
에스티아이,039440,2019-07-10,12600,15507047.0,195388792200.0
에스티아이,039440,2019-07-11,13500,15507047.0,209345134500.0
에스티아이,039440,2019-07-12,13550,15507047.0,210120486850.0
에스티아이,039440,2019-07-15,13250,15507047.0,205468372750.0
에스티아이,039440,2019-07-16,13350,15507047.0,207019077450.0
에스티아이,039440,2019-07-17,13600,15507047.0,210895839200.0
에스티아이,039440,2019-07-18,13800,15507047.0,213997248600.0
에스티아이,039440,2019-07-19,13650,15507047.0,211671191550.0
에스티아이,039440,2019-07-22,14050,15507047.0,217874010350.0
에스티아이,039440,2019-07-23,15100,15507047.0,234156409700.0
에스티아이,039440,2019-07-24,15100,15507047.0,234156409700.0
에스티아이,039440,2019-07-25,15300,15507047.0,237257819100.0
에스티아이,039440,2019-07-26,14500,15507047.0,224852181500.0
에스티아이,039440,2019-07-29,13950,15507047.0,216323305650.0
에스티아이,039440,2019-07-30,13900,15507047.0,215547953300.0
에스티아이,039440,2019-07-31,13900,15507047.0,215547953300.0
에스티아이,039440,2019-08-01,13050,15507047.0,202366963350.0
에스티아이,039440,2019-08-02,13500,15507047.0,209345134500.0
에스티아이,039440,2019-08-05,12150,15507047.0,188410621050.0
에스티아이,039440,2019-08-06,10850,15507047.0,168251459950.0
에스티아이,039440,2019-08-07,11200,15507047.0,173678926400.0
에스티아이,039440,2019-08-08,12000,15507047.0,186084564000.0
에스티아이,039440,2019-08-09,12700,15507047.0,196939496900.0
에스티아이,039440,2019-08-12,12950,15507047.0,200816258650.0
에스티아이,039440,2019-08-13,13600,15507047.0,210895839200.0
에스티아이,039440,2019-08-14,14000,15507047.0,217098658000.0
에스티아이,039440,2019-08-16,14150,15507047.0,219424715050.0
에스티아이,039440,2019-08-19,14200,15507047.0,220200067400.0
에스티아이,039440,2019-08-20,14750,15507047.0,228728943250.0
에스티아이,039440,2019-08-21,15650,15507047.0,242685285550.0
에스티아이,039440,2019-08-22,15550,15507047.0,241134580850.0
에스티아이,039440,2019-08-23,15250,15507047.0,236482466750.0
에스티아이,039440,2019-08-26,14850,15507047.0,230279647950.0
에스티아이,039440,2019-08-27,15450,15507047.0,239583876150.0
에스티아이,039440,2019-08-28,15650,15507047.0,242685285550.0
에스티아이,039440,2019-08-29,15350,15507047.0,238033171450.0
에스티아이,039440,2019-08-30,15300,15507047.0,237257819100.0
에스티아이,039440,2019-09-02,16200,15507047.0,251214161400.0
에스티아이,039440,2019-09-03,16200,15507047.0,251214161400.0
에스티아이,039440,2019-09-04,17250,15507047.0,267496560750.0
에스티아이,039440,2019-09-05,17450,15507047.0,270597970150.0
에스티아이,039440,2019-09-06,17600,15507047.0,272924027200.0
에스티아이,039440,2019-09-09,17150,15507047.0,265945856050.0
에스티아이,039440,2019-09-10,17350,15507047.0,269047265450.0
에스티아이,039440,2019-09-11,17000,15507047.0,263619799000.0
